"url","name","mapinfo","address","timeslots","anchorpin_lat","anchorpin_long","loc_lat","loc_long","other_lat","other_long","name_symbol","category","reviews","R05_Excellent","R04_VeryGood","R03_Average","R02_Poor","R01_Terrible","duration","weighted_Rating","costString","costs"
"https://www.tripadvisor.com/Attraction_Review-g60745-d104795-Reviews-Boston_Common-Boston_Massachusetts.html","Boston Common","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.355083,-71.065628&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.355083,-71.065628&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.355881,-71.065689|42.355461,-71.063896&signature=pkYdSkI7xMqqV0tRQ3q39yZBn9U=","139 Tremont St, Boston, MA 02111-1318",NA,42.355083,-71.065628,42.355881,-71.065689,42.355461,-71.063896,"BstnCmm","Nature & Parks",6319,56,34,8,1,1,"2-3 hours",4.43,"Book In Advance
Downtown Freedom Trail Walking Tour in Boston
WALKING TOURS
From $20.00*
More Info
Boston Hop-on Hop-off Trolley Tour
HOP-ON HOP-OFF TOURS
From $46.16*
More Info
Boston Classic: Duck Boat Sightseeing Tour
CITY TOURS
From $47.15*
More Info
See More Tours",20
"https://www.tripadvisor.com/Attraction_Review-g60745-d104912-Reviews-Museum_of_Science-Boston_Massachusetts.html","Museum of Science","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.367702,-71.070976&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.367702,-71.070976&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.366669,-71.068291|42.363464,-71.068016&signature=loIbjCGVWB1-mqR1e0xDPpUQROc=","1 Science Park, MBTA Green Line E train to SCIENCE PARK stop, Boston, MA 02114-1099","Sun - Sat 9:00 AM - 5:00 PM",42.367702,-71.070976,42.366669,-71.068291,42.363464,-71.068016,"MsmofSc","Museums",3229,63,24,9,3,1,"2-3 hours",4.45,"Museum of Science Boston Skip-The-Line Admission
Just imagine getting up close and personal with a 65-million-year-old...read more
From $29.00*
Check Availability",29
"https://www.tripadvisor.com/Attraction_Review-g60745-d6825959-Reviews-USS_Constitution-Boston_Massachusetts.html","USS Constitution","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.376499,-71.051567&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.376499,-71.051567&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.376541,-71.051781|42.375458,-71.053314&signature=QJtw_EHKNzGaXHlbshj2cQLkcik=","Bldg. 5, Charlestown Navy Yard, Boston, MA 02129",NA,42.376499,-71.051567,42.376541,-71.051781,42.375458,-71.053314,"USSCnst","Sights & Landmarks",2161,65,25,7,2,1,NA,4.51,"Book In Advance
Boston Cruise to the USS Constitution & Navy Yard
DAY CRUISES
From $27.25*
More Info
Go Boston Pass
SIGHTSEEING PASSES
From $63.00*
More Info
Go Boston Explorer Pass
SIGHTSEEING PASSES
From $59.00*
More Info
See More Tours",27
"https://www.tripadvisor.com/Attraction_Review-g60745-d8400863-Reviews-Quincy_Market-Boston_Massachusetts.html","Quincy Market","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.360130,-71.055511&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.360130,-71.055511&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.360687,-71.055534|42.359650,-71.055939&signature=DzabWYMnS3cpv3JDq_MgJjzhpDk=","4 S Market St, Boston, MA 02109-6201",NA,42.36013,-71.055511,42.360687,-71.055534,42.35965,-71.055939,"QncyMrk","Shopping",3449,52,35,11,1,1,NA,4.36,"Book In Advance
Boston Hop-On Hop-Off Trolley Tour
HOP-ON HOP-OFF TOURS
From $31.00*
More Info
Boston: North End to the Freedom Trail - Food & History Tour (Small Group)
HISTORICAL & HERITAGE TOURS
From $99.00*
More Info
Copley Square to Downtown Boston Freedom Trail Walking Tour
WALKING TOURS
From $35.00*
More Info
See More Tours",31
"https://www.tripadvisor.com/Attraction_Review-g60745-d142762-Reviews-Beacon_Hill-Boston_Massachusetts.html","Beacon Hill","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.361320,-71.069557&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.361320,-71.069557&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.361176,-71.069069|42.359638,-71.070534&signature=4qUSAiu1qB_WxcXKxyGahlpgi2U=","Between Beacon St and Cambridge St, Beacon Hill, Boston, MA 02108",NA,42.36132,-71.069557,42.361176,-71.069069,42.359638,-71.070534,"BecnHll","Sights & Landmarks",2348,60,34,4,1,1,"2-3 hours",4.51,"Book In Advance
Copley Square to Downtown Boston Freedom Trail Walking Tour
WALKING TOURS
From $35.00*
More Info
Boston Hop-on Hop-off Trolley Tour
HOP-ON HOP-OFF TOURS
From $46.16*
More Info
Boston Fall Foliage Guided Bicycle Tour
BIKE & MOUNTAIN BIKE TOURS
From $75.00*
More Info
See More Tours",35
"https://www.tripadvisor.com/Attraction_Review-g60745-d104828-Reviews-USS_Constitution_Museum-Boston_Massachusetts.html","USS Constitution Museum","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.373970,-71.055412&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.373970,-71.055412&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.373150,-71.057381|42.374302,-71.053131&signature=VFtO0Z-fgs11UApQE4_hBqmvKl4=","Bldg 22 Charlestown Navy Yard, Charlestown, Boston, MA 02129","Sun - Sat 9:00 AM - 6:00 PM",42.37397,-71.055412,42.37315,-71.057381,42.374302,-71.053131,"USSCnsM","Museums",3579,59,30,9,1,1,"1-2 hours",4.45,"Book In Advance
Boston Cruise to the USS Constitution & Navy Yard
DAY CRUISES
From $27.25*
More Info
Boston's Freedom Trail Self-guided Tour
HISTORICAL & HERITAGE TOURS
From $4.25*
More Info
Boston Hop-on Hop-off Trolley Tour
HOP-ON HOP-OFF TOURS
From $46.16*
More Info
See More Tours",4.2
"https://www.tripadvisor.com/Attraction_Review-g60745-d104824-Reviews-Faneuil_Hall_Marketplace-Boston_Massachusetts.html","Faneuil Hall Marketplace","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=344x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.359650,-71.055939&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.359650,-71.055939&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.359650,-71.055939|42.359650,-71.055939&signature=qtU-4CCND1-4_Xt4XAMS7PRxGzw=","1 Faneuil Hall Sq, Quincy Market, Boston, MA 02109-1604","Sun - Sat 9:00 AM - 5:00 PM",42.35965,-71.055939,42.35965,-71.055939,42.35965,-71.055939,"FnlHllM","Sights & Landmarks",7636,48,35,14,2,1,"1-2 hours",4.27,"Book In Advance
Boston Hop-on Hop-off Trolley Tour
HOP-ON HOP-OFF TOURS
From $46.16*
More Info
Boston Hop-On Hop-Off Trolley Tour
HOP-ON HOP-OFF TOURS
From $31.00*
More Info
Downtown Freedom Trail Walking Tour in Boston
WALKING TOURS
From $20.00*
More Info
See More Tours",20
"https://www.tripadvisor.com/Attraction_Review-g60745-d105255-Reviews-Newbury_Street-Boston_Massachusetts.html","Newbury Street","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=349x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.350410,-71.080460&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.350410,-71.080460&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.350670,-71.079468|42.350700,-71.079292&signature=9EWhhFXOUENCZQApjoNhQHZVmvU=","Back Bay, Boston, MA 02105",NA,42.35041,-71.08046,42.35067,-71.079468,42.3507,-71.079292,"NwbrySt","Sights & Landmarks",2427,55,35,8,1,1,NA,4.42,"Book In Advance
Bostonian luxury shopping experience
SHOPPING TOURS
From $400.00*
More Info
Pro-Photoshoot in Historic Boston or Cambridge, Massachusetts
PHOTOGRAPHY TOURS
From $150.00*
More Info
Boston Classic: Duck Boat Sightseeing Tour
CITY TOURS
From $47.15*
More Info
See More Tours",15
"https://www.tripadvisor.com/Attraction_Review-g60745-d208218-Reviews-Back_Bay-Boston_Massachusetts.html","Back Bay","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=349x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.349991,-71.078018&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.349991,-71.078018&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.350109,-71.078323|42.349808,-71.077591&signature=ZXBo3_65_e0PZEW91OPMZ-tHlw4=","Boston, MA",NA,42.349991,-71.078018,42.350109,-71.078323,42.349808,-71.077591,"BackBay","Sights & Landmarks",602,65,34,1,0,0,"1-2 hours",4.64,"Book In Advance
Copley Square to Downtown Boston Freedom Trail Walking Tour
WALKING TOURS
From $35.00*
More Info
""Boston in One Day"" Sightseeing Bus Tour
FULL-DAY TOURS
From $89.00*
More Info
Boston Freedom Trail to Copley Square Walking Tour
WALKING TOURS
From $35.00*
More Info
See More Tours",35
"https://www.tripadvisor.com/Attraction_Review-g60745-d144269-Reviews-The_Mapparium-Boston_Massachusetts.html","The Mapparium","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=349x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.345211,-71.086273&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.345211,-71.086273&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.345207,-71.086273|42.345699,-71.085648&signature=0QzsEefiGC2ZC8QVd544SGDnN2o=","200 Massachusetts Ave, The Mary Baker Eddy Library, Boston, MA 02115-3012","Sun - Sat 10:00 AM - 5:00 PM",42.345211,-71.086273,42.345207,-71.086273,42.345699,-71.085648,"ThMpprm","Sights & Landmarks",878,59,27,10,3,1,"< 1 hour",4.4,"Book In Advance
Go Boston Pass
SIGHTSEEING PASSES
From $63.00*
More Info
New York to Boston Day Trip by Air
DAY TRIPS
From $629.00*
More Info",62
"https://www.tripadvisor.com/Attraction_Review-g60745-d103649-Reviews-New_England_Aquarium-Boston_Massachusetts.html","New England Aquarium","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.attraction_review&zoom=15&size=349x150&scale=2&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=42.359169,-71.049538&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FAR_Anchor_pin.png|42.359169,-71.049538&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v1%2FAR_pin.png|42.359772,-71.050735|42.359669,-71.050911&signature=toRQ8uC_zCiMeVQB-vyXhr7od7M=","1 Central Wharf, Boston, MA 02110-3309","Sun - Sat 9:00 AM - 6:00 PM",42.359169,-71.049538,42.359772,-71.050735,42.359669,-71.050911,"NwEnglA","Nature & Parks",5536,43,33,19,4,1,"1-2 hours",4.13,"New England Aquarium Skip-The-Line Admission
Discover one of Boston’s premier attractions, and prevent any hassle,...read more
From $31.00*
Check Availability",31
